player_id,web_name,team,position,price,selected_by,event,opponent,home,difficulty,xp,start_prob,goals_pts,assists_pts,cs_pts,defcon_pts,bonus_pts,moved_club,override,minutes_reason
459,L.Miley,NEW,MID,5.5,0.1,5,HUL,H,2,2.905,0.699,0.561,0.388,0.407,0.391,0.318,,,"2/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 39% across the season); 100% chance of playing"
459,L.Miley,NEW,MID,5.5,0.1,6,COV,A,2,2.853,0.699,0.561,0.388,0.333,0.391,0.318,,,"2/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 39% across the season); 100% chance of playing"
459,L.Miley,NEW,MID,5.5,0.1,7,AVL,H,3,2.847,0.699,0.561,0.388,0.325,0.391,0.318,,,"2/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 39% across the season); 100% chance of playing"
460,Willock,NEW,MID,5.0,0.4,3,BOU,H,3,1.647,0.423,0.686,0.35,0.325,0.277,0.174,,,"1/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 26% across the season)"
460,Willock,NEW,MID,5.0,0.4,4,LEE,A,3,1.616,0.423,0.686,0.35,0.253,0.277,0.174,,,"1/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 26% across the season)"
460,Willock,NEW,MID,5.0,0.4,5,HUL,H,2,1.683,0.423,0.686,0.35,0.407,0.277,0.174,,,"1/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 26% across the season)"
460,Willock,NEW,MID,5.0,0.4,6,COV,A,2,1.651,0.423,0.686,0.35,0.333,0.277,0.174,,,"1/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 26% across the season)"
460,Willock,NEW,MID,5.0,0.4,7,AVL,H,3,1.647,0.423,0.686,0.35,0.325,0.277,0.174,,,"1/2 starts this season, blended with last year's evidence (40% of last 10 GWs started, 26% across the season)"
461,Touré,NEW,MID,5.9,0.2,3,BOU,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.9m price)"
461,Touré,NEW,MID,5.9,0.2,4,LEE,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.9m price)"
461,Touré,NEW,MID,5.9,0.2,5,HUL,H,2,1.19,0.275,0.786,0.401,0.407,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.9m price)"
461,Touré,NEW,MID,5.9,0.2,6,COV,A,2,1.169,0.275,0.786,0.401,0.333,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.9m price)"
461,Touré,NEW,MID,5.9,0.2,7,AVL,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.9m price)"
462,Steur,NEW,MID,5.0,0.1,3,BOU,H,3,2.227,0.525,0.786,0.401,0.325,0.294,0.344,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
462,Steur,NEW,MID,5.0,0.1,4,LEE,A,3,2.189,0.525,0.786,0.401,0.253,0.294,0.344,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
462,Steur,NEW,MID,5.0,0.1,5,HUL,H,2,2.271,0.525,0.786,0.401,0.407,0.294,0.344,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
462,Steur,NEW,MID,5.0,0.1,6,COV,A,2,2.232,0.525,0.786,0.401,0.333,0.294,0.344,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
462,Steur,NEW,MID,5.0,0.1,7,AVL,H,3,2.227,0.525,0.786,0.401,0.325,0.294,0.344,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
463,Woltemade,NEW,FWD,5.9,1.1,3,BOU,H,3,0.0,0.0,1.443,0.201,0.0,0.008,0.596,,,unavailable (status 'u'): Has joined Juventus on loan for the rest of the season
463,Woltemade,NEW,FWD,5.9,1.1,4,LEE,A,3,0.0,0.0,1.443,0.201,0.0,0.008,0.596,,,unavailable (status 'u'): Has joined Juventus on loan for the rest of the season
463,Woltemade,NEW,FWD,5.9,1.1,5,HUL,H,2,0.0,0.0,1.443,0.201,0.0,0.008,0.596,,,unavailable (status 'u'): Has joined Juventus on loan for the rest of the season
463,Woltemade,NEW,FWD,5.9,1.1,6,COV,A,2,0.0,0.0,1.443,0.201,0.0,0.008,0.596,,,unavailable (status 'u'): Has joined Juventus on loan for the rest of the season
463,Woltemade,NEW,FWD,5.9,1.1,7,AVL,H,3,0.0,0.0,1.443,0.201,0.0,0.008,0.596,,,unavailable (status 'u'): Has joined Juventus on loan for the rest of the season
464,Wissa,NEW,FWD,6.1,14.2,3,BOU,H,3,2.479,0.521,1.934,0.208,0.0,0.003,0.427,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 11% across the season)"
464,Wissa,NEW,FWD,6.1,14.2,4,LEE,A,3,2.479,0.521,1.934,0.208,0.0,0.003,0.427,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 11% across the season)"
464,Wissa,NEW,FWD,6.1,14.2,5,HUL,H,2,2.479,0.521,1.934,0.208,0.0,0.003,0.427,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 11% across the season)"
464,Wissa,NEW,FWD,6.1,14.2,6,COV,A,2,2.479,0.521,1.934,0.208,0.0,0.003,0.427,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 11% across the season)"
464,Wissa,NEW,FWD,6.1,14.2,7,AVL,H,3,2.479,0.521,1.934,0.208,0.0,0.003,0.427,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 11% across the season)"
465,Osula,NEW,FWD,5.9,0.5,3,BOU,H,3,0.0,0.0,1.855,0.187,0.0,0.002,1.007,,,unavailable (status 'i'): Foot injury - Unknown return date
465,Osula,NEW,FWD,5.9,0.5,4,LEE,A,3,0.0,0.0,1.855,0.187,0.0,0.002,1.007,,,unavailable (status 'i'): Foot injury - Unknown return date
465,Osula,NEW,FWD,5.9,0.5,5,HUL,H,2,0.0,0.0,1.855,0.187,0.0,0.002,1.007,,,unavailable (status 'i'): Foot injury - Unknown return date
465,Osula,NEW,FWD,5.9,0.5,6,COV,A,2,0.0,0.0,1.855,0.187,0.0,0.002,1.007,,,unavailable (status 'i'): Foot injury - Unknown return date
465,Osula,NEW,FWD,5.9,0.5,7,AVL,H,3,0.0,0.0,1.855,0.187,0.0,0.002,1.007,,,unavailable (status 'i'): Foot injury - Unknown return date
466,Neave,NEW,FWD,4.5,0.9,3,BOU,H,3,0.0,0.0,1.795,0.168,0.0,0.003,0.639,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
466,Neave,NEW,FWD,4.5,0.9,4,LEE,A,3,0.0,0.0,1.795,0.168,0.0,0.003,0.639,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
466,Neave,NEW,FWD,4.5,0.9,5,HUL,H,2,0.0,0.0,1.795,0.168,0.0,0.003,0.639,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
466,Neave,NEW,FWD,4.5,0.9,6,COV,A,2,0.0,0.0,1.795,0.168,0.0,0.003,0.639,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
466,Neave,NEW,FWD,4.5,0.9,7,AVL,H,3,0.0,0.0,1.795,0.168,0.0,0.003,0.639,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
559,Bamba,NEW,MID,5.0,0.1,3,BOU,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
559,Bamba,NEW,MID,5.0,0.1,4,LEE,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
559,Bamba,NEW,MID,5.0,0.1,5,HUL,H,2,1.19,0.275,0.786,0.401,0.407,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
559,Bamba,NEW,MID,5.0,0.1,6,COV,A,2,1.169,0.275,0.786,0.401,0.333,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
559,Bamba,NEW,MID,5.0,0.1,7,AVL,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
567,Horníček,NEW,GKP,5.0,1.1,3,BOU,H,3,2.95,0.775,0.003,0.006,1.299,0.0,0.224,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
567,Horníček,NEW,GKP,5.0,1.1,4,LEE,A,3,2.71,0.775,0.003,0.006,1.011,0.0,0.224,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
567,Horníček,NEW,GKP,5.0,1.1,5,HUL,H,2,3.224,0.775,0.003,0.006,1.626,0.0,0.224,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
567,Horníček,NEW,GKP,5.0,1.1,6,COV,A,2,2.978,0.775,0.003,0.006,1.331,0.0,0.224,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
567,Horníček,NEW,GKP,5.0,1.1,7,AVL,H,3,2.95,0.775,0.003,0.006,1.299,0.0,0.224,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
593,Dedić,NEW,DEF,4.5,2.9,3,BOU,H,3,2.766,0.675,0.374,0.18,1.299,0.522,0.252,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
593,Dedić,NEW,DEF,4.5,2.9,4,LEE,A,3,2.594,0.675,0.374,0.18,1.011,0.522,0.252,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
593,Dedić,NEW,DEF,4.5,2.9,5,HUL,H,2,2.962,0.675,0.374,0.18,1.626,0.522,0.252,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
593,Dedić,NEW,DEF,4.5,2.9,6,COV,A,2,2.785,0.675,0.374,0.18,1.331,0.522,0.252,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
593,Dedić,NEW,DEF,4.5,2.9,7,AVL,H,3,2.766,0.675,0.374,0.18,1.299,0.522,0.252,yes,,"2/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
609,Shahar,NEW,DEF,4.0,0.3,3,BOU,H,3,0.0,0.0,0.374,0.18,1.299,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
609,Shahar,NEW,DEF,4.0,0.3,4,LEE,A,3,0.0,0.0,0.374,0.18,1.011,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
609,Shahar,NEW,DEF,4.0,0.3,5,HUL,H,2,0.0,0.0,0.374,0.18,1.626,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
609,Shahar,NEW,DEF,4.0,0.3,6,COV,A,2,0.0,0.0,0.374,0.18,1.331,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
609,Shahar,NEW,DEF,4.0,0.3,7,AVL,H,3,0.0,0.0,0.374,0.18,1.299,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
634,Fernandez-Pardo,NEW,FWD,6.0,0.0,3,BOU,H,3,1.806,0.375,1.807,0.17,0.0,0.004,0.647,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £6.0m price)"
634,Fernandez-Pardo,NEW,FWD,6.0,0.0,4,LEE,A,3,1.806,0.375,1.807,0.17,0.0,0.004,0.647,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £6.0m price)"
634,Fernandez-Pardo,NEW,FWD,6.0,0.0,5,HUL,H,2,1.806,0.375,1.807,0.17,0.0,0.004,0.647,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £6.0m price)"
634,Fernandez-Pardo,NEW,FWD,6.0,0.0,6,COV,A,2,1.806,0.375,1.807,0.17,0.0,0.004,0.647,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £6.0m price)"
634,Fernandez-Pardo,NEW,FWD,6.0,0.0,7,AVL,H,3,1.806,0.375,1.807,0.17,0.0,0.004,0.647,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £6.0m price)"
167,Delap,NFO,FWD,5.5,0.8,3,TOT,H,3,0.539,0.126,1.645,0.111,0.0,0.001,0.352,yes,,"0/2 starts this season, blended with last year's evidence (22% of last 10 GWs started, 30% across the season)"
167,Delap,NFO,FWD,5.5,0.8,4,AVL,A,4,0.539,0.126,1.645,0.111,0.0,0.001,0.352,yes,,"0/2 starts this season, blended with last year's evidence (22% of last 10 GWs started, 30% across the season)"
167,Delap,NFO,FWD,5.5,0.8,5,COV,H,2,0.539,0.126,1.645,0.111,0.0,0.001,0.352,yes,,"0/2 starts this season, blended with last year's evidence (22% of last 10 GWs started, 30% across the season)"
167,Delap,NFO,FWD,5.5,0.8,6,CRY,A,3,0.539,0.126,1.645,0.111,0.0,0.001,0.352,yes,,"0/2 starts this season, blended with last year's evidence (22% of last 10 GWs started, 30% across the season)"
167,Delap,NFO,FWD,5.5,0.8,7,ARS,H,4,0.539,0.126,1.645,0.111,0.0,0.001,0.352,yes,,"0/2 starts this season, blended with last year's evidence (22% of last 10 GWs started, 30% across the season)"
201,Muñoz,NFO,DEF,5.4,6.5,3,TOT,H,3,2.911,0.668,0.499,0.366,1.299,0.444,0.312,yes,,"1/2 starts this season, blended with last year's evidence (89% of last 10 GWs started, 76% across the season)"
201,Muñoz,NFO,DEF,5.4,6.5,4,AVL,A,4,2.597,0.668,0.499,0.366,0.768,0.444,0.312,yes,,"1/2 starts this season, blended with last year's evidence (89% of last 10 GWs started, 76% across the season)"
201,Muñoz,NFO,DEF,5.4,6.5,5,COV,H,2,3.105,0.668,0.499,0.366,1.626,0.444,0.312,yes,,"1/2 starts this season, blended with last year's evidence (89% of last 10 GWs started, 76% across the season)"
201,Muñoz,NFO,DEF,5.4,6.5,6,CRY,A,3,2.741,0.668,0.499,0.366,1.011,0.444,0.312,yes,,"1/2 starts this season, blended with last year's evidence (89% of last 10 GWs started, 76% across the season)"
201,Muñoz,NFO,DEF,5.4,6.5,7,ARS,H,4,2.756,0.668,0.499,0.366,1.037,0.444,0.312,yes,,"1/2 starts this season, blended with last year's evidence (89% of last 10 GWs started, 76% across the season)"
467,Sels,NFO,GKP,5.0,1.4,3,TOT,H,3,3.552,0.958,0.001,0.006,1.299,0.0,0.135,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
467,Sels,NFO,GKP,5.0,1.4,4,AVL,A,4,3.005,0.958,0.001,0.006,0.768,0.0,0.135,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
467,Sels,NFO,GKP,5.0,1.4,5,COV,H,2,3.891,0.958,0.001,0.006,1.626,0.0,0.135,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
467,Sels,NFO,GKP,5.0,1.4,6,CRY,A,3,3.256,0.958,0.001,0.006,1.011,0.0,0.135,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
467,Sels,NFO,GKP,5.0,1.4,7,ARS,H,4,3.282,0.958,0.001,0.006,1.037,0.0,0.135,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
468,John,NFO,GKP,4.5,0.1,3,TOT,H,3,0.107,0.029,0.002,0.004,1.299,0.0,0.156,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 14% across the season)"
468,John,NFO,GKP,4.5,0.1,4,AVL,A,4,0.09,0.029,0.002,0.004,0.768,0.0,0.156,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 14% across the season)"
468,John,NFO,GKP,4.5,0.1,5,COV,H,2,0.117,0.029,0.002,0.004,1.626,0.0,0.156,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 14% across the season)"
468,John,NFO,GKP,4.5,0.1,6,CRY,A,3,0.098,0.029,0.002,0.004,1.011,0.0,0.156,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 14% across the season)"
468,John,NFO,GKP,4.5,0.1,7,ARS,H,4,0.099,0.029,0.002,0.004,1.037,0.0,0.156,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 14% across the season)"
469,N.Williams,NFO,DEF,5.0,8.3,3,TOT,H,3,3.99,0.959,0.347,0.298,1.299,0.37,0.381,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 95% across the season)"
469,N.Williams,NFO,DEF,5.0,8.3,4,AVL,A,4,3.539,0.959,0.347,0.298,0.768,0.37,0.381,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 95% across the season)"
469,N.Williams,NFO,DEF,5.0,8.3,5,COV,H,2,4.268,0.959,0.347,0.298,1.626,0.37,0.381,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 95% across the season)"
469,N.Williams,NFO,DEF,5.0,8.3,6,CRY,A,3,3.745,0.959,0.347,0.298,1.011,0.37,0.381,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 95% across the season)"
469,N.Williams,NFO,DEF,5.0,8.3,7,ARS,H,4,3.767,0.959,0.347,0.298,1.037,0.37,0.381,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 95% across the season)"
470,Morato,NFO,DEF,5.0,0.0,3,TOT,H,3,0.0,0.0,0.464,0.094,1.299,0.793,0.146,,,unavailable (status 'u'): Has joined West Ham on loan for the rest of the season
470,Morato,NFO,DEF,5.0,0.0,4,AVL,A,4,0.0,0.0,0.464,0.094,0.768,0.793,0.146,,,unavailable (status 'u'): Has joined West Ham on loan for the rest of the season
470,Morato,NFO,DEF,5.0,0.0,5,COV,H,2,0.0,0.0,0.464,0.094,1.626,0.793,0.146,,,unavailable (status 'u'): Has joined West Ham on loan for the rest of the season
470,Morato,NFO,DEF,5.0,0.0,6,CRY,A,3,0.0,0.0,0.464,0.094,1.011,0.793,0.146,,,unavailable (status 'u'): Has joined West Ham on loan for the rest of the season
470,Morato,NFO,DEF,5.0,0.0,7,ARS,H,4,0.0,0.0,0.464,0.094,1.037,0.793,0.146,,,unavailable (status 'u'): Has joined West Ham on loan for the rest of the season
471,Milenković,NFO,DEF,5.5,1.6,3,TOT,H,3,3.658,0.965,0.188,0.083,1.299,0.613,0.099,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
471,Milenković,NFO,DEF,5.5,1.6,4,AVL,A,4,3.205,0.965,0.188,0.083,0.768,0.613,0.099,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
471,Milenković,NFO,DEF,5.5,1.6,5,COV,H,2,3.938,0.965,0.188,0.083,1.626,0.613,0.099,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
471,Milenković,NFO,DEF,5.5,1.6,6,CRY,A,3,3.413,0.965,0.188,0.083,1.011,0.613,0.099,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
471,Milenković,NFO,DEF,5.5,1.6,7,ARS,H,4,3.435,0.965,0.188,0.083,1.037,0.613,0.099,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
472,Murillo,NFO,DEF,5.5,1.5,3,TOT,H,3,3.191,0.782,0.245,0.098,1.299,0.801,0.167,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 66% across the season); 100% chance of playing"
472,Murillo,NFO,DEF,5.5,1.5,4,AVL,A,4,2.824,0.782,0.245,0.098,0.768,0.801,0.167,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 66% across the season); 100% chance of playing"
472,Murillo,NFO,DEF,5.5,1.5,5,COV,H,2,3.418,0.782,0.245,0.098,1.626,0.801,0.167,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 66% across the season); 100% chance of playing"
472,Murillo,NFO,DEF,5.5,1.5,6,CRY,A,3,2.992,0.782,0.245,0.098,1.011,0.801,0.167,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 66% across the season); 100% chance of playing"
472,Murillo,NFO,DEF,5.5,1.5,7,ARS,H,4,3.01,0.782,0.245,0.098,1.037,0.801,0.167,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 66% across the season); 100% chance of playing"
473,Aina,NFO,DEF,4.5,3.1,3,TOT,H,3,3.029,0.775,0.23,0.157,1.299,0.457,0.271,,,"2/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 47% across the season)"
473,Aina,NFO,DEF,4.5,3.1,4,AVL,A,4,2.665,0.775,0.23,0.157,0.768,0.457,0.271,,,"2/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 47% across the season)"
473,Aina,NFO,DEF,4.5,3.1,5,COV,H,2,3.254,0.775,0.23,0.157,1.626,0.457,0.271,,,"2/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 47% across the season)"
473,Aina,NFO,DEF,4.5,3.1,6,CRY,A,3,2.832,0.775,0.23,0.157,1.011,0.457,0.271,,,"2/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 47% across the season)"
473,Aina,NFO,DEF,4.5,3.1,7,ARS,H,4,2.85,0.775,0.23,0.157,1.037,0.457,0.271,,,"2/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 47% across the season)"
474,Jair Cunha,NFO,DEF,4.5,0.2,3,TOT,H,3,2.713,0.682,0.343,0.13,1.299,0.556,0.166,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 16% across the season)"
474,Jair Cunha,NFO,DEF,4.5,0.2,4,AVL,A,4,2.393,0.682,0.343,0.13,0.768,0.556,0.166,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 16% across the season)"
474,Jair Cunha,NFO,DEF,4.5,0.2,5,COV,H,2,2.911,0.682,0.343,0.13,1.626,0.556,0.166,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 16% across the season)"
474,Jair Cunha,NFO,DEF,4.5,0.2,6,CRY,A,3,2.539,0.682,0.343,0.13,1.011,0.556,0.166,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 16% across the season)"
474,Jair Cunha,NFO,DEF,4.5,0.2,7,ARS,H,4,2.555,0.682,0.343,0.13,1.037,0.556,0.166,,,"2/2 starts this season, blended with last year's evidence (50% of last 10 GWs started, 16% across the season)"
475,Savona,NFO,DEF,4.5,0.0,3,TOT,H,3,0.0,0.0,0.542,0.149,1.299,0.227,0.124,,,unavailable (status 'i'): Knee injury - Unknown return date
475,Savona,NFO,DEF,4.5,0.0,4,AVL,A,4,0.0,0.0,0.542,0.149,0.768,0.227,0.124,,,unavailable (status 'i'): Knee injury - Unknown return date
475,Savona,NFO,DEF,4.5,0.0,5,COV,H,2,0.0,0.0,0.542,0.149,1.626,0.227,0.124,,,unavailable (status 'i'): Knee injury - Unknown return date
475,Savona,NFO,DEF,4.5,0.0,6,CRY,A,3,0.0,0.0,0.542,0.149,1.011,0.227,0.124,,,unavailable (status 'i'): Knee injury - Unknown return date
475,Savona,NFO,DEF,4.5,0.0,7,ARS,H,4,0.0,0.0,0.542,0.149,1.037,0.227,0.124,,,unavailable (status 'i'): Knee injury - Unknown return date
476,O.Richards,NFO,DEF,4.0,0.2,3,TOT,H,3,0.0,0.0,0.374,0.18,1.299,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
476,O.Richards,NFO,DEF,4.0,0.2,4,AVL,A,4,0.0,0.0,0.374,0.18,0.768,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
476,O.Richards,NFO,DEF,4.0,0.2,5,COV,H,2,0.0,0.0,0.374,0.18,1.626,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
476,O.Richards,NFO,DEF,4.0,0.2,6,CRY,A,3,0.0,0.0,0.374,0.18,1.011,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
476,O.Richards,NFO,DEF,4.0,0.2,7,ARS,H,4,0.0,0.0,0.374,0.18,1.037,0.522,0.252,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
477,Abbott,NFO,DEF,4.0,0.2,3,TOT,H,3,0.0,0.0,0.321,0.157,1.299,0.497,0.216,,,unavailable (status 'u'): Has joined Southampton on loan for the rest of the season
477,Abbott,NFO,DEF,4.0,0.2,4,AVL,A,4,0.0,0.0,0.321,0.157,0.768,0.497,0.216,,,unavailable (status 'u'): Has joined Southampton on loan for the rest of the season
477,Abbott,NFO,DEF,4.0,0.2,5,COV,H,2,0.0,0.0,0.321,0.157,1.626,0.497,0.216,,,unavailable (status 'u'): Has joined Southampton on loan for the rest of the season
477,Abbott,NFO,DEF,4.0,0.2,6,CRY,A,3,0.0,0.0,0.321,0.157,1.011,0.497,0.216,,,unavailable (status 'u'): Has joined Southampton on loan for the rest of the season
477,Abbott,NFO,DEF,4.0,0.2,7,ARS,H,4,0.0,0.0,0.321,0.157,1.037,0.497,0.216,,,unavailable (status 'u'): Has joined Southampton on loan for the rest of the season
478,Netz,NFO,DEF,4.5,0.0,3,TOT,H,3,0.522,0.133,0.276,0.215,1.299,0.464,0.186,,,"0/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 21% across the season)"
478,Netz,NFO,DEF,4.5,0.0,4,AVL,A,4,0.46,0.133,0.276,0.215,0.768,0.464,0.186,,,"0/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 21% across the season)"
478,Netz,NFO,DEF,4.5,0.0,5,COV,H,2,0.561,0.133,0.276,0.215,1.626,0.464,0.186,,,"0/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 21% across the season)"
478,Netz,NFO,DEF,4.5,0.0,6,CRY,A,3,0.489,0.133,0.276,0.215,1.011,0.464,0.186,,,"0/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 21% across the season)"
478,Netz,NFO,DEF,4.5,0.0,7,ARS,H,4,0.492,0.133,0.276,0.215,1.037,0.464,0.186,,,"0/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 21% across the season)"
479,Bindon,NFO,DEF,4.0,0.2,3,TOT,H,3,0.0,0.0,0.374,0.18,1.299,0.522,0.252,,,unavailable (status 'u'): Has joined Charlton Athletic on loan for the rest of the season
479,Bindon,NFO,DEF,4.0,0.2,4,AVL,A,4,0.0,0.0,0.374,0.18,0.768,0.522,0.252,,,unavailable (status 'u'): Has joined Charlton Athletic on loan for the rest of the season
479,Bindon,NFO,DEF,4.0,0.2,5,COV,H,2,0.0,0.0,0.374,0.18,1.626,0.522,0.252,,,unavailable (status 'u'): Has joined Charlton Athletic on loan for the rest of the season
